budget,genres,homepage,id,keywords,original_language,original_title,overview,popularity,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,title,vote_average,vote_count,top_genre,year
19000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 12, ""name"": ""Adventure""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.sexdrivethemovie.com/,13523,"[{""id"": 572, ""name"": ""sex""}, {""id"": 931, ""name"": ""jealousy""}, {""id"": 2389, ""name"": ""virgin""}, {""id"": 2483, ""name"": ""nudity""}, {""id"": 5890, ""name"": ""community""}, {""id"": 6054, ""name"": ""friendship""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9840, ""name"": ""romance""}, {""id"": 10250, ""name"": ""redneck""}, {""id"": 11254, ""name"": ""loss of virginity""}, {""id"": 11546, ""name"": ""hitchhiker""}, {""id"": 11870, ""name"": ""teen movie""}, {""id"": 156478, ""name"": ""boyfriend""}, {""id"": 202420, ""name"": ""pickup""}, {""id"": 202423, ""name"": ""knoxville""}]",en,Sex Drive,A high school senior drives cross-country with his best friends to hook up with a babe he met online.,17.952817,"[{""name"": ""Summit Entertainment, LLC"", ""id"": 3250}, {""name"": ""Alloy Entertainment"", ""id"": 10067}, {""name"": ""Goldcrest Pictures"", ""id"": 11843}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2008-10-16,18755936,109.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He's leaving virgin territory,Sex Drive,6.0,342,Comedy,2008
19000000,"[{""id"": 10749, ""name"": ""Romance""}, {""id"": 35, ""name"": ""Comedy""}]",http://www.leapyearfilm.net,25195,"[{""id"": 444, ""name"": ""taxi""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 1209, ""name"": ""wales""}, {""id"": 1459, ""name"": ""marriage proposal""}, {""id"": 3800, ""name"": ""airplane""}, {""id"": 5319, ""name"": ""pub""}, {""id"": 5543, ""name"": ""cow""}, {""id"": 7578, ""name"": ""wedding ring""}, {""id"": 13027, ""name"": ""wedding""}, {""id"": 14983, ""name"": ""proposal""}, {""id"": 14984, ""name"": ""cardiologist""}, {""id"": 14985, ""name"": ""ireland""}, {""id"": 14987, ""name"": ""cliffs""}]",en,Leap Year,"When yet another anniversary passes without a marriage proposal from her boyfriend, Anna decides to take action. Aware of a Celtic tradition that allows women to pop the question on Feb. 29, she plans to follow her lover to Dublin and ask him to marry her. Fate has other plans, however, and Anna winds up on the other side of the Emerald Isle with handsome, but surly, Declan -- an Irishman who may just lead Anna down the road to true love.",21.959742000000002,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Spyglass Entertainment"", ""id"": 158}, {""name"": ""Octagon Films"", ""id"": 1266}, {""name"": ""BenderSpink"", ""id"": 6363}, {""name"": ""Birnbaum / Barber Productions"", ""id"": 58262}]","[{""iso_3166_1"": ""IE"", ""name"": ""Ireland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2010-01-08,29922472,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Anna planned to propose to her boyfriend on February 29th. This is not her boyfriend.,Leap Year,6.4,465,Romance,2010
19000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 10749, ""name"": ""Romance""}]",http://www.iamrogue.com/takemehometonight/fullsite/,50725,"[{""id"": 1412, ""name"": ""becoming an adult""}, {""id"": 2251, ""name"": ""lie""}, {""id"": 3752, ""name"": ""night""}, {""id"": 5923, ""name"": ""sister""}, {""id"": 8438, ""name"": ""job""}, {""id"": 8508, ""name"": ""party""}, {""id"": 9713, ""name"": ""friends""}, {""id"": 9758, ""name"": ""deception""}, {""id"": 12392, ""name"": ""best friend""}]",en,Take Me Home Tonight,"Recent MIT grad Matt Franklin (Topher Grace) should be well on his way to a successful career at a Fortune 500 company, but instead, he rebels against maturity by taking a job at a video store. Matt rethinks his position when his unrequited high-school crush, Tori (Teresa Palmer), walks in and invites him to an end-of-summer party. With the help of his twin sister (Anna Faris) and his best friend (Dan Fogler), Matt hatches a plan to change the course of his life.",11.766564,"[{""name"": ""Imagine Entertainment"", ""id"": 23}, {""name"": ""Rogue Pictures"", ""id"": 134}, {""name"": ""Relativity Media"", ""id"": 7295}, {""name"": ""Internationale Filmproduktion Blackbird Dritte"", ""id"": 19855}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}]",2011-03-04,6928068,97.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Best. Night. Ever.,Take Me Home Tonight,6.2,208,Comedy,2011
0,"[{""id"": 18, ""name"": ""Drama""}]",,82631,"[{""id"": 9672, ""name"": ""based on true story""}]",en,Won't Back Down,"Two determined mothers­, one a teacher, look to transform their children's failing inner city school. Facing a powerful and entrenched bureaucracy, they risk everything to make a difference in the education and future of their children",2.3662509999999997,"[{""name"": ""Gran Via Productions"", ""id"": 2605}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Lemodeln Model & Talent Agency"", ""id"": 59391}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2012-09-28,5310554,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,If you can't beat the system... change it,Won't Back Down,5.8,40,Drama,2012
0,"[{""id"": 18, ""name"": ""Drama""}]",,340611,"[{""id"": 818, ""name"": ""based on novel""}, {""id"": 2315, ""name"": ""jewish life""}, {""id"": 2494, ""name"": ""ohio""}, {""id"": 208611, ""name"": ""1950s""}]",en,Indignation,"In 1951, Marcus Messner, a working-class Jewish student from New Jersey, attends a small Ohio college, where he struggles with anti-Semitism, sexual repression, and the ongoing Korean War.",5.625989,"[{""name"": ""Likely Story"", ""id"": 1785}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2016-07-29,0,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Based on the novel by Philip Roth.,Indignation,6.8,69,Drama,2016
19000000,"[{""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}, {""id"": 18, ""name"": ""Drama""}]",,10065,"[{""id"": 3649, ""name"": ""holy water""}, {""id"": 9398, ""name"": ""long island""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 9848, ""name"": ""family dinner""}, {""id"": 9853, ""name"": ""paranormal""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 162413, ""name"": ""wood chopping""}, {""id"": 172266, ""name"": ""backwards""}, {""id"": 172272, ""name"": ""tortured to death""}, {""id"": 172274, ""name"": ""moving in""}, {""id"": 172280, ""name"": ""based on supposedly true story""}]",en,The Amityville Horror,A family is terrorized by demonic forces after moving into a home that was the site of a grisly mass-murder.,30.205942999999998,"[{""name"": ""Platinum Dunes"", ""id"": 2481}, {""name"": ""Dimension Films"", ""id"": 7405}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-04-15,108047131,90.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What happened over the next 28 days has never been explained.,The Amityville Horror,6.0,588,Horror,2005
19000000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}]",http://www.sonypictures.com/homevideo/adaptation/index.html,2757,"[{""id"": 3184, ""name"": ""alligator""}, {""id"": 5809, ""name"": ""marriage crisis""}, {""id"": 5914, ""name"": ""writer's block""}, {""id"": 6722, ""name"": ""orchid""}]",en,Adaptation.,A love-lorn script writer grows increasingly desperate in his quest to adapt the book 'The Orchid Thief'.,26.441669,"[{""name"": ""Beverly Detroit"", ""id"": 267}, {""name"": ""Propaganda Films"", ""id"": 278}, {""name"": ""Clinica Estetico"", ""id"": 1274}, {""name"": ""Intermedia"", ""id"": 8856}, {""name"": ""Good Machine"", ""id"": 10565}, {""name"": ""Magnet Productions"", ""id"": 23227}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2002-12-06,32801173,114.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""la"", ""name"": ""Latin""}]",Released,"From the creator of Being John Malkovich, comes the story about the creator of Being John Malkovich.",Adaptation.,7.3,638,Comedy,2002
15000000,"[{""id"": 27, ""name"": ""Horror""}]",,11683,"[{""id"": 4392, ""name"": ""cage""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5385, ""name"": ""survivor""}, {""id"": 12377, ""name"": ""zombie""}, {""id"": 186565, ""name"": ""zombie apocalypse""}]",en,Land of the Dead,"The world is full of zombies and the survivors have barricaded themselves inside a walled city to keep out the living dead. As the wealthy hide out in skyscrapers and chaos rules the streets, the rest of the survivors must find a way to stop the evolving zombies from breaking into the city.",15.262492000000002,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Atmosphere Entertainment MM"", ""id"": 2995}, {""name"": ""Romero-Grunwald Productions"", ""id"": 55518}, {""name"": ""Exception Wild Bunch"", ""id"": 55519}]","[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-06-24,46770602,93.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""fr"", ""name"": ""Fran\u00e7ais""}, {""iso_639_1"": ""it"", ""name"": ""Italiano""}, {""iso_639_1"": ""pl"", ""name"": ""Polski""}, {""iso_639_1"": ""es"", ""name"": ""Espa\u00f1ol""}]",Released,The dead shall inherit the Earth.,Land of the Dead,6.0,381,Horror,2005
18500000,"[{""id"": 35, ""name"": ""Comedy""}, {""id"": 10749, ""name"": ""Romance""}, {""id"": 14, ""name"": ""Fantasy""}]",http://the-invention-of-lying.warnerbros.com/,23082,[],en,The Invention of Lying,"Set in a world where the concept of lying doesn't exist, a loser changes his lot when he invents lying and uses it to get ahead.",16.665841,"[{""name"": ""Media Rights Capital"", ""id"": 2531}, {""name"": ""Lin Pictures"", ""id"": 2723}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Wintergreen Productions"", ""id"": 11845}, {""name"": ""Lynda Obst Productions"", ""id"": 13769}, {""name"": ""1821 Pictures"", ""id"": 14358}, {""name"": ""Radar Pictures"", ""id"": 14718}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2009-09-13,31912793,100.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""pt"", ""name"": ""Portugu\u00eas""}]",Released,In a world where everyone can only tell the truth... This guy can lie.,The Invention of Lying,6.0,518,Comedy,2009
18000000,"[{""id"": 35, ""name"": ""Comedy""}]",,195589,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 1009, ""name"": ""baby""}, {""id"": 8508, ""name"": ""party""}, {""id"": 18035, ""name"": ""family""}, {""id"": 157632, ""name"": ""fraternity""}, {""id"": 171400, ""name"": ""fraternity house""}, {""id"": 183896, ""name"": ""neighbor neighbor relationship""}, {""id"": 193674, ""name"": ""bathroom humor""}]",en,Neighbors,A couple with a newborn baby face unexpected difficulties after they are forced to live next to a fraternity house.,36.471231,"[{""name"": ""Universal Pictures"", ""id"": 33}, {""name"": ""Point Grey Pictures"", ""id"": 16615}, {""name"": ""Good Universe"", ""id"": 17393}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-05-08,268157400,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Family vs. Frat,Neighbors,6.2,2713,Comedy,2014
18000000,"[{""id"": 35, ""name"": ""Comedy""}]",http://www.boratmovie.com/,496,"[{""id"": 255, ""name"": ""male nudity""}, {""id"": 279, ""name"": ""usa""}, {""id"": 387, ""name"": ""california""}, {""id"": 549, ""name"": ""prostitute""}, {""id"": 736, ""name"": ""journalist""}, {""id"": 1019, ""name"": ""rodeo""}, {""id"": 2475, ""name"": ""kazakhstan""}, {""id"": 2477, ""name"": ""demeanor course""}, {""id"": 2479, ""name"": ""chicken""}, {""id"": 6268, ""name"": ""driving school""}, {""id"": 10144, ""name"": ""anti semitism""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 11800, ""name"": ""mockumentary""}, {""id"": 12193, ""name"": ""reporter""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",en,Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,"Kazakh journalist Borat Sagdiyev travels to America to make a documentary. As he zigzags across the nation, Borat meets real people in real situations with hysterical consequences. His backwards behavior generates strong reactions around him exposing prejudices and hypocrisies in American culture.",29.487784,"[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Four By Two Productions"", ""id"": 20567}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2006-11-01,261572744,82.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}, {""iso_639_1"": ""he"", ""name"": ""\u05e2\u05b4\u05d1\u05b0\u05e8\u05b4\u05d9\u05ea""}, {""iso_639_1"": ""kk"", ""name"": ""\u049b\u0430\u0437\u0430\u049b""}]",Released,"Come to Kazakhstan, it's nice!",Borat: Cultural Learnings of America for Make Benefit Glorious Nation of Kazakhstan,6.5,1579,Comedy,2006
18000000,"[{""id"": 35, ""name"": ""Comedy""}]",,8835,"[{""id"": 171162, ""name"": ""harvard law school""}, {""id"": 171165, ""name"": ""black female judge""}, {""id"": 171169, ""name"": ""smart blonde""}, {""id"": 171176, ""name"": ""girl power""}]",en,Legally Blonde,"Elle Woods has it all. She's the president of her sorority, a Hawaiian Tropic girl, Miss June in her campus calendar, and, above all, a natural blonde. She dates the cutest fraternity boy on campus and wants nothing more than to be Mrs. Warner Huntington III. But, there's just one thing stopping Warner from popping the question: Elle is too blonde.",25.43954,"[{""name"": ""Marc Platt Productions"", ""id"": 2527}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2001-07-13,141774679,96.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,Don't judge a book by its hair color!,Legally Blonde,6.1,882,Comedy,2001
19000000,"[{""id"": 80, ""name"": ""Crime""}, {""id"": 18, ""name"": ""Drama""}, {""id"": 27, ""name"": ""Horror""}, {""id"": 53, ""name"": ""Thriller""}]",,8643,"[{""id"": 1944, ""name"": ""epilepsy""}, {""id"": 9712, ""name"": ""possession""}, {""id"": 10809, ""name"": ""teenage girl""}, {""id"": 13153, ""name"": ""spirit""}, {""id"": 41277, ""name"": ""umbrella""}, {""id"": 41511, ""name"": ""cross""}, {""id"": 49950, ""name"": ""prosecutor""}, {""id"": 161207, ""name"": ""catholicism""}, {""id"": 172670, ""name"": ""negligent homicide""}, {""id"": 172683, ""name"": ""archdiocese""}, {""id"": 172684, ""name"": ""agnostic""}, {""id"": 172694, ""name"": ""malnutrition""}, {""id"": 172695, ""name"": ""burning""}, {""id"": 172699, ""name"": ""psychotic epileptic disorder""}]",en,The Exorcism of Emily Rose,"When a younger girl called Emily Rose (Carpenter) dies, everyone puts blame on the exorcism which was performed on her by Father Moore (Wilkinson) prior to her death. The priest is arrested on suspicion of murder. The trail begins with lawyer Erin Bruner (Linney) representing Moore, but it is not going to be easy, as no one wants to believe what Father Moore says is true.",32.602868,"[{""name"": ""Lakeshore Entertainment"", ""id"": 126}, {""name"": ""Firm Films"", ""id"": 1838}, {""name"": ""Screen Gems"", ""id"": 3287}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2005-09-09,144216468,122.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What happened to Emily?,The Exorcism of Emily Rose,6.3,659,Crime,2005
17000000,"[{""id"": 35, ""name"": ""Comedy""}]",,10402,"[{""id"": 1357, ""name"": ""fish""}, {""id"": 2269, ""name"": ""aquarium""}, {""id"": 3473, ""name"": ""carnival""}, {""id"": 6095, ""name"": ""house""}, {""id"": 6739, ""name"": ""callboy""}, {""id"": 6876, ""name"": ""vacation""}, {""id"": 33625, ""name"": ""illegal prostitution""}]",en,Deuce Bigalow: Male Gigolo,"Deuce Bigalow is a less than attractive, down on his luck aquarium cleaner. One day he wrecks the house of a gigolo and needs quick money to repair it. The only way he can make it is to become a gigolo himself, taking on an unusual mix of female clients. He encounters a couple of problems, though. He falls in love with one of his unusual clients, and a sleazy police officer is hot on his trail.",9.832326,"[{""name"": ""Happy Madison Productions"", ""id"": 2608}, {""name"": ""Quinta Communications"", ""id"": 6370}, {""name"": ""Touchstone Pictures"", ""id"": 9195}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",1999-12-10,65535067,88.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,He charges $10 but he’s willing to negotiate.,Deuce Bigalow: Male Gigolo,5.5,308,Comedy,1999
16000000,"[{""id"": 53, ""name"": ""Thriller""}, {""id"": 28, ""name"": ""Action""}, {""id"": 878, ""name"": ""Science Fiction""}]",http://www.leftbehindmovie.com/,218043,"[{""id"": 3800, ""name"": ""airplane""}, {""id"": 6548, ""name"": ""the rapture""}, {""id"": 9714, ""name"": ""remake""}, {""id"": 175103, ""name"": ""pilot hero""}]",en,Left Behind,A small group of survivors are left behind after millions of people suddenly vanish during the rapture and the world is plunged into chaos and destruction.,33.452469,"[{""name"": ""Stoney Lake Entertainment"", ""id"": 16558}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-10-03,19682924,110.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The End Begins,Left Behind,3.7,392,Thriller,2014
